baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000181433	1.61174740632272	3.47757142526864	0.848772497433118	4.0971773187581	4.1821854740947e-05	0.000116166151806866	 protein_coding	NO
ENSG00000181511	1.18754561911758	2.00819646178333	0.504795804348755	3.97823524776346	6.94286618814502e-05	0.000185641184361553	 processed_pseudogene	NO
ENSG00000181541	521.523464937318	-3.15384593809681	0.250610657067363	-12.5846441448381	2.56496035048645e-36	9.44818009427165e-35	 protein_coding	NO
ENSG00000181544	81.6930846528864	2.04351597011224	0.161851914746344	12.6258374719561	1.52114471622469e-36	5.67556456777297e-35	 protein_coding	NO
ENSG00000181577	1243.16584788395	4.84771869178337	0.183766157174427	26.3798229571837	2.33536206991105e-153	7.97876451185112e-150	 protein_coding	NO
ENSG00000181617	79.4821296924433	-2.507665438481	0.41729934304166	-6.00927243307607	1.86357743202347e-09	9.0589219300567e-09	 protein_coding	NO
ENSG00000181652	191.413929327585	3.47766814721405	0.203708889346937	17.0717544941852	2.40851743970566e-65	4.79341737830353e-63	 protein_coding	NO
ENSG00000181656	5.18410001699761	-2.37013434516429	0.293566041632785	-8.07359847202297	6.82560810597395e-16	6.18286082918074e-15	 protein_coding	NO
ENSG00000181773	54.4108386245143	2.56956051076315	0.188453052143223	13.6350166873938	2.47934130173051e-42	1.34455072339084e-40	 protein_coding	NO
ENSG00000181804	123.592701254085	-2.11321860358853	0.171180624854412	-12.3449637211326	5.18576116012867e-35	1.74696660676216e-33	 protein_coding	NO
ENSG00000181856	169.138815891105	-2.74920847890124	0.189466578639556	-14.5102555745801	1.04331121154863e-47	7.84838037634323e-46	 protein_coding	NO
ENSG00000182050	5.32388910329084	-2.78041821699351	0.465394753312727	-5.97432222259107	2.31048732775216e-09	1.11075702935252e-08	 protein_coding	NO
ENSG00000182103	8.36654663179457	-2.42308592428384	0.305445375015132	-7.93295994140948	2.13983469732852e-15	1.86142463231646e-14	 protein_coding	NO
ENSG00000182111	1.73398997308904	3.49389785312029	1.0767759500982	3.24477701494137	0.00117542627734592	0.00253685652340641	 protein_coding	NO
ENSG00000182168	117.235181096923	-2.34157790940538	0.169366399187807	-13.825516280882	1.78824846173215e-43	1.05185954711757e-41	 protein_coding	NO
ENSG00000182175	328.429724266878	-2.39520583502252	0.237443630868419	-10.0874713980003	6.27654859899127e-24	1.03426824542381e-22	 protein_coding	NO
ENSG00000182177	0.9881965413035	2.67611708679261	0.585926823241428	4.5673230523702	4.93992376800925e-06	1.57780457027768e-05	 protein_coding	NO
ENSG00000182253	1890.56614001175	-4.27819417186012	0.308068252069962	-13.8871634552221	7.57772992965649e-44	4.5754310995001e-42	 protein_coding	NO
ENSG00000182255	0.785552238995475	-2.18087577754988	0.633857240904974	-3.44064189349037	0.000580336057126682	0.00132786123842391	 protein_coding	NO
ENSG00000182264	6.76186603070142	2.40276141781697	0.293928549094132	8.17464456998861	2.96739327817393e-16	2.76682259764783e-15	 protein_coding	NO
ENSG00000182271	403.362316392687	-6.36833458791421	0.459676166466445	-13.8539586180157	1.20390199870164e-43	7.20548527631677e-42	 protein_coding	NO
ENSG00000182272	348.298918662075	2.56689095098049	0.324978980557949	7.89863684898467	2.81970085770472e-15	2.4260670674539e-14	 protein_coding	NO
ENSG00000182329	10.5615548164957	2.03821682703438	0.258654957432067	7.88006094014145	3.27221450169043e-15	2.79779458061114e-14	 protein_coding	NO
ENSG00000182333	1.40799978349231	2.75845970082401	0.878838989050117	3.1387543511303	0.00169667615501115	0.00355316590913558	 protein_coding	NO
ENSG00000182347	3.38248107943144	3.49274358661538	0.656588916974651	5.31952869796951	1.04036402949486e-07	4.13543188687514e-07	 processed_pseudogene	NO
ENSG00000182351	2.47305216684904	2.07536673491929	0.580594856176875	3.57455239714876	0.000350827553187805	0.000834729732783566	 processed_pseudogene	DDG
ENSG00000182352	83.2424089310812	3.95566848678406	0.430679986595585	9.18470467609282	4.12658071857104e-20	5.15954731015478e-19	 lncRNA	NO
ENSG00000182379	243.568758169096	5.56098313708814	0.379585527588434	14.6501453109077	1.34427905954741e-48	1.07432266829093e-46	 protein_coding	NO
ENSG00000182459	4.72322088954974	2.81890416572245	0.374484553895422	7.52742439280863	5.17509557866173e-14	3.96206477187626e-13	 protein_coding	NO
ENSG00000182489	229.423239633268	2.49201245796272	0.193639742095488	12.8693233682053	6.69863891401865e-38	2.74630798196937e-36	 protein_coding	NO
ENSG00000182492	8538.15144406037	2.51074580265936	0.208874991997393	12.0203274630919	2.77868073385561e-33	8.35193201808008e-32	 protein_coding	NO
ENSG00000182521	1.43004813275539	-2.14043541650047	0.323304439688231	-6.6204949692758	3.57998100117667e-11	2.08039774750164e-10	 protein_coding	NO
ENSG00000182566	11.6899554737064	-3.00487024372203	0.326999884071816	-9.18920889605604	3.95741002277797e-20	4.95861540690255e-19	 protein_coding	NO
ENSG00000182585	2.85684865597213	3.07599658158581	0.523242798453032	5.87871747242389	4.13457356334911e-09	1.93283063797249e-08	 protein_coding	NO
ENSG00000182601	7.80679693201528	3.00338806120278	0.536079152653586	5.60250859660564	2.11271554801003e-08	9.12252666780877e-08	 protein_coding	NO
ENSG00000182625	0.994672826703849	2.226431400958	0.732569203951453	3.03920965957715	0.00237199715835909	0.00484129733152816	 processed_pseudogene	NO
ENSG00000182631	0.77752577448698	2.2377757530729	0.422250501142871	5.29964025386849	1.16031074581671e-07	4.58338092984898e-07	 protein_coding	NO
ENSG00000182747	221.007128009056	4.36834523167982	0.33926945732247	12.875739732527	6.16456081020671e-38	2.53241146389634e-36	 protein_coding	NO
ENSG00000182782	86.941503645876	2.32481634348868	0.348596526791	6.66907488978661	2.57420879749631e-11	1.51917967870669e-10	 protein_coding	NO
ENSG00000182798	81.4171444828909	5.3524340435084	0.478052853673678	11.1963227546425	4.25011192035615e-29	9.844411780269e-28	 protein_coding	NO
ENSG00000182816	7.82462614755574	-5.90519374828998	0.645640604806149	-9.14625521432778	5.89413362578453e-20	7.28732480066086e-19	 protein_coding	NO
ENSG00000182836	16.575201993027	-2.41433748222672	0.430447571998214	-5.60890022220112	2.03616365518976e-08	8.80483467307984e-08	 protein_coding	NO
ENSG00000182912	31.9235525177481	3.00541125878604	0.304782956153958	9.86082455761696	6.15418998455332e-23	9.36560805444383e-22	 lncRNA	NO
ENSG00000182916	53.168995936885	-2.08502335926921	0.193139549458294	-10.7954241641195	3.61788074225872e-27	7.43115604564744e-26	 protein_coding	NO
ENSG00000182931	10.3454931611588	2.34408746375518	0.284321025491736	8.24450973930282	1.65838750884607e-16	1.57750744982996e-15	 protein_coding	NO
ENSG00000182938	10.3598846414653	-6.07422547184679	0.629664012871252	-9.64677248132458	5.07271589633101e-22	7.23629806255319e-21	 protein_coding	NO
ENSG00000182968	65.9446762371826	4.6844049737683	0.492387750539711	9.51365050944844	1.84086599213246e-21	2.52076900285393e-20	 protein_coding	NO
ENSG00000183019	52.1378253314877	2.94686582572487	0.318156338925459	9.26232001436026	2.00037616527093e-20	2.55646577380853e-19	 protein_coding	NO
ENSG00000183034	293.186155535986	-8.18926808662819	0.499558911863444	-16.3929976868609	2.14595820908773e-60	3.25851832059921e-58	 protein_coding	NO
ENSG00000183072	1.76414085877107	2.86941478127832	0.570299845407515	5.03141427160645	4.86874811075527e-07	1.78063278362841e-06	 protein_coding	NO
ENSG00000183091	138.42847204575	2.86336411817872	0.285078573032005	10.0441225298867	9.75116349969207e-24	1.57703432410405e-22	 protein_coding	NO
ENSG00000183128	6.32912242178409	2.43647665854822	0.424867568574406	5.73467319881236	9.77005415598044e-09	4.37427847861621e-08	 protein_coding	NO
ENSG00000183134	78.3477260967924	-2.61993642829698	0.20679985038028	-12.6689474072599	8.78857617971646e-37	3.36742099267304e-35	 protein_coding	NO
ENSG00000183145	41.2650194164136	3.59117161973599	0.313751875242558	11.4458969112446	2.46541323460083e-30	6.1632324263515e-29	 protein_coding	NO
ENSG00000183171	7.5207753907677	2.93602363886229	0.314280532370181	9.3420474272458	9.44889646574448e-21	1.22901604474173e-19	 processed_pseudogene	DDG
ENSG00000183199	95.0405304022261	2.09510019382494	0.210072836313312	9.97320848612816	1.99672208175002e-23	3.15094734055379e-22	 processed_pseudogene	DDG
ENSG00000183230	19.3628052044946	-3.57309985812419	0.345966777856124	-10.3278698615684	5.27182722309034e-25	9.36051851417314e-24	 protein_coding	NO
ENSG00000183242	6.26325859574211	3.55690637484805	0.571316139183725	6.22581112434531	4.79070931401977e-10	2.4906099474535e-09	 lncRNA	NO
ENSG00000183248	279.846780582771	4.01786481129383	0.241728081170713	16.6214235095688	4.87609548305127e-62	7.96454831132016e-60	 protein_coding	NO
ENSG00000183287	75.6961105197981	-3.59198811296657	0.309773577678575	-11.5955277395984	4.34181024552049e-31	1.13741556834408e-29	 protein_coding	NO
ENSG00000183304	1.05728662732806	3.04486839240277	0.772399107724259	3.9420920634851	8.07739582577242e-05	0.000213622161053424	 protein_coding	NO
ENSG00000183379	3.49317514014982	-2.35589560858079	0.297576564807964	-7.91693932652637	2.43428459751381e-15	2.10817067868338e-14	 protein_coding	NO
ENSG00000183395	1.59684944133261	2.17951022826707	0.361700724483394	6.02572812476391	1.68349974809041e-09	8.22059583994886e-09	 protein_coding	NO
ENSG00000183432	2.23381449413176	3.94453859536867	1.02113844920373	3.86288323433964	0.000112056577022915	0.000289693506622067	 processed_pseudogene	NO
ENSG00000183454	11.0867373139392	-2.30416228127303	0.360825835292671	-6.38580183540374	1.70501678875822e-10	9.26348771607598e-10	 protein_coding	NO
ENSG00000183476	32.7144567505336	-3.76752609779433	0.267570802624878	-14.080482851024	5.00665346856692e-45	3.23248470715443e-43	 protein_coding	NO
ENSG00000183535	2.68523858268081	2.17916675089911	0.654670463482953	3.32864681156622	0.000872689964040495	0.0019294905433712	 lncRNA	NO
ENSG00000183549	10.3460562550924	-2.51720604265628	0.269420429893859	-9.34304070277063	9.36064527773991e-21	1.21831027014851e-19	 protein_coding	NO
ENSG00000183638	10.77036913912	2.28833750592172	0.28847413837616	7.9325568621261	2.14679369553186e-15	1.86708205196044e-14	 protein_coding	NO
ENSG00000183674	0.606484432220495	2.08372617079914	0.579946010685508	3.59296578027348	0.000326935536536586	0.000782378188590179	 lncRNA	NO
ENSG00000183690	20.921038450492	-2.26190756852162	0.257501995981842	-8.78403897374499	1.57707009733743e-18	1.74464975312035e-17	 protein_coding	NO
ENSG00000183695	0.472395405329057	-2.96201078325136	0.666567774097967	-4.44367534458098	8.84350194323121e-06	2.72462533004128e-05	 protein_coding	NO
ENSG00000183734	3736.73932800276	3.88893453105653	0.234957914609623	16.551621755402	1.55847280647417e-61	2.49586984843078e-59	 protein_coding	NO
ENSG00000183742	2401.66195317737	2.27866297460493	0.1539091678589	14.8052452385029	1.3549196430251e-49	1.14534011391223e-47	 protein_coding	NO
ENSG00000183760	3.24994481574494	2.57678359917242	0.531315576709018	4.84981753242223	1.23575098898709e-06	4.29532166566278e-06	 protein_coding	NO
ENSG00000183770	2.84938047326406	3.04549568706397	0.574165345301928	5.30421369381408	1.13159691971644e-07	4.47508541666197e-07	 protein_coding	NO
ENSG00000183778	1431.38528278446	-2.67980495665779	0.277961871599425	-9.64090844991754	5.37105189640963e-22	7.64326225786193e-21	 protein_coding	NO
ENSG00000183783	2.86982626267996	-2.35724321211269	0.524029234919728	-4.49830477964417	6.84974537786762e-06	2.14354523320217e-05	 protein_coding	NO
ENSG00000183798	14.4389539761588	-2.66945851368888	0.192396375947144	-13.8747858453542	9.00616762093421e-44	5.40607408672124e-42	 protein_coding	NO
ENSG00000183914	193.259743669887	2.95995686616697	0.22468411819831	13.1738588819814	1.2408946356251e-39	5.69062620484986e-38	 protein_coding	NO
ENSG00000183929	4.86244322159394	4.44537729960416	0.44520292509697	9.98505860813	1.77196335115258e-23	2.80815436685557e-22	 processed_pseudogene	DDG
ENSG00000183960	169.544879797243	2.55899679662422	0.21217207142875	12.060950243791	1.69812250619793e-33	5.19937464593748e-32	 protein_coding	NO
ENSG00000183971	55.9949333692048	2.70390514373215	0.30272140736041	8.93199185121707	4.18406318842668e-19	4.83342413635156e-18	 protein_coding	NO
ENSG00000184084	1.69494165951335	2.41419136146957	0.478996929869261	5.04009777709537	4.65294061985939e-07	1.70550969631645e-06	 processed_pseudogene	NO
ENSG00000184106	3.19521125815032	2.96946296200867	0.43179092907387	6.87708509388501	6.10896233789694e-12	3.82257689146976e-11	 transcribed_unprocessed_pseudogene	NO
ENSG00000184144	19.5262683377871	-3.65181379160339	0.352594934509106	-10.3569661222943	3.89108616164338e-25	6.97232300939926e-24	 protein_coding	NO
ENSG00000184270	5.65482013362917	3.81984343479567	0.572405271396747	6.67331980621829	2.50080597129433e-11	1.47798822561806e-10	 protein_coding	NO
ENSG00000184292	1395.48994823514	4.82483842364945	0.314438250833296	15.3443113579951	3.86640523854214e-53	3.9529895753055e-51	 protein_coding	NO
ENSG00000184347	622.455102018884	-2.45712546935262	0.220097862914493	-11.1637861304778	6.13231286026768e-29	1.40218941798803e-27	 protein_coding	NO
ENSG00000184350	1.46648034420936	-2.4038531824762	0.38380652272942	-6.263190019235	3.77180530464633e-10	1.98226475938842e-09	 protein_coding	NO
ENSG00000184357	41.2019226845653	4.32912170334938	0.442516775914407	9.78295499510448	1.33261886048917e-22	1.97951840733097e-21	 protein_coding	NO
ENSG00000184368	333.125168811885	2.12285448359335	0.359156491830189	5.91066716565726	3.40724874197288e-09	1.60785432692684e-08	 protein_coding	NO
ENSG00000184434	1063.19141821125	-2.82430070989434	0.216416025066652	-13.0503307646673	6.3272104176061e-39	2.77436334439588e-37	 protein_coding	NO
ENSG00000184471	1.99920219728741	2.36272235611529	0.497740383883609	4.74689704235007	2.06561028773476e-06	6.96430021188731e-06	 protein_coding	NO
ENSG00000184486	4.53227882323333	2.76447460980116	0.368503469906625	7.50189573656294	6.29013983078183e-14	4.78358658472256e-13	 protein_coding	NO
ENSG00000184489	2098.01340541157	2.2103919720038	0.198399109333207	11.1411385839011	7.91015359551696e-29	1.79369732914272e-27	 protein_coding	NO
ENSG00000184502	2.63194536267385	3.76994515716919	0.516050385042197	7.30538192866755	2.76480271235582e-13	1.97648442199065e-12	 protein_coding	NO
ENSG00000184524	12.3796855820382	-2.34991718640663	0.208615327711564	-11.2643553672896	1.96786761472419e-29	4.66350499817701e-28	 protein_coding	NO
ENSG00000184544	1.87442353768377	-5.36736322930344	0.316457456405	-16.9607734647097	1.60221424740883e-64	3.04109165348459e-62	 protein_coding	NO
ENSG00000184601	5.4350784457516	-3.03993591816064	0.603027405818334	-5.04112398347023	4.62805487316391e-07	1.69699484563075e-06	 protein_coding	NO
ENSG00000184647	1.1657154148658	2.42466527974351	0.74671239496202	3.24712070685105	0.0011657893575884	0.00251791339597561	 protein_coding	NO
ENSG00000184672	2.32099529325013	-2.85191014851988	0.523326459958717	-5.44958141184922	5.04885080314395e-08	2.08219564550073e-07	 protein_coding	NO
ENSG00000184697	6.49314705616999	2.0297172679793	0.377837205169716	5.37193595603588	7.78957767391333e-08	3.13957044312916e-07	 protein_coding	NO
ENSG00000184735	1.65372468082938	3.57770475974998	1.25741839107354	2.84527790045719	0.00443726917288527	0.00859853294654016	 protein_coding	NO
ENSG00000184809	43.0515452219814	-4.19138527807785	0.365783572360439	-11.4586482138342	2.12810300979401e-30	5.35592186590146e-29	 lncRNA	NO
ENSG00000184811	22.8308843761787	-2.34788733679618	0.636921256354113	-3.68630708014996	0.000227531779154517	0.00055965610041858	 protein_coding	NO
ENSG00000184828	904.456505233528	-2.14961494528391	0.236565025163757	-9.08678256135237	1.020131319794e-19	1.23957747032942e-18	 protein_coding	NO
ENSG00000184905	31.062773860157	-3.66702995200692	0.449005258024007	-8.1670089302403	3.16129505430423e-16	2.94159724549171e-15	 protein_coding	NO
ENSG00000184908	5.25257550471748	-2.9348803429495	0.287164930461453	-10.2201906696384	1.61023837839102e-24	2.7691507146508e-23	 protein_coding	NO
ENSG00000184925	143.500126017551	2.11543954220081	0.219921572957307	9.61906334951271	6.64333271761522e-22	9.39832142017904e-21	 protein_coding	NO
ENSG00000184933	1.05305896687314	2.90153990063802	0.826710555376829	3.5097409628639	0.000448543434830102	0.00104908344692592	 protein_coding	NO
ENSG00000184937	68.9658901881461	4.85328439514733	0.368461402255045	13.1717579248313	1.27591786067075e-39	5.84470172645578e-38	 protein_coding	NO
ENSG00000184949	82.0633155808096	2.45897327462958	0.172148460970338	14.2840270587912	2.75226438418675e-46	1.93214615107685e-44	 protein_coding	NO
ENSG00000184956	302.671853196979	5.53448689481671	0.466514441974387	11.8634845930891	1.83189312620321e-32	5.24835460433818e-31	 protein_coding	NO
ENSG00000184995	4.28016482850291	4.06173521685568	0.581295160383923	6.98738866873253	2.80049638216197e-12	1.81124389771062e-11	 protein_coding	NO
ENSG00000185008	199.35219195796	2.06064593909453	0.260850992935972	7.89970517612839	2.79563893483389e-15	2.40687956846535e-14	 protein_coding	NO
ENSG00000185046	13.7061758242688	-2.71847389359336	0.290601414640937	-9.35464783250374	8.38786762605972e-21	1.09657460756759e-19	 protein_coding	NO
ENSG00000185105	80.9549513273545	2.93361756906725	0.295414944263918	9.93049818917221	3.06719234371509e-23	4.78314004213128e-22	 protein_coding	NO
ENSG00000185149	6.12263292618223	-4.63784042171381	0.455174300830541	-10.1891526240636	2.21688055882941e-24	3.7697083845246e-23	 protein_coding	NO
